address,lanes,filename1,filename2
"4446.0 Wildhorse Crk Custer, ID",,img_000_.jpg,img_000_.jpg
"3689.0 Copper Basin Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"3624.0 Copper Basin Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"3400.0 Custer Mtwy Custer, ID",,img_000_.jpg,img_000_.jpg
"501.0 River Run Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"5886.0 W 5400 N Custer, ID",,img_000_.jpg,img_000_.jpg
"5082.0 Morgan Creek Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"76.0 Round Valley Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"353.0 River Run Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"650.0 Rod And Gun Club Loop Custer, ID",,img_000_.jpg,img_000_.jpg
"583.0 River Run Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"24980.0 Highway 93 Custer, ID",,img_000_.jpg,img_000_.jpg
"1165.0 Bradbury Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"491.0 Rod And Gun Club Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"357.0 Rod And Gun Club Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"260.0 Rod And Gun Club Rd Custer, ID",,img_000_.jpg,img_000_.jpg
"740.0 Rod And Gun Club Loop Custer, ID",,img_000_.jpg,img_000_.jpg
"38.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"35.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"40.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"41.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"42.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"43.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"68.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"69.0 Nan Custer, ID",,img_000_.jpg,img_000_.jpg
"720.0 Smelter Ave Custer, ID",,img_000_.jpg,img_000_.jpg
"3598.0 3800 N Custer, ID",,img_000_.jpg,img_000_.jpg
